"month","day","year","13055040","13085040","Monteria"
"10","25","2013",6.3,0,0
"10","26","2013",0,0.8,0
"10","27","2013",0,0,2.6
"10","28","2013",0,0,0
"10","29","2013",5.9,3.2,0.4
"10","30","2013",0,0.6,0.4
"10","31","2013",0.4,0.3,0
"11","01","2013",7.5,0,6.4
"11","02","2013",0,0.1,0
"11","03","2013",0,4.8,0
"11","04","2013",0,0,6.4
"11","05","2013",26.2,10,12.6
"11","06","2013",0.8,4.2,61.8
"11","07","2013",NA,3.8,0.2
"11","08","2013",10.4,49.8,0
"11","09","2013",0.1,0,0
"11","10","2013",0,0,0
"11","11","2013",0,0,40.2
"11","12","2013",0,0,0.2
"11","13","2013",2,18.8,0
"11","14","2013",0,0,0
"11","15","2013",NA,0,0
"11","16","2013",0,0,0
"11","17","2013",11,0,0
"11","18","2013",0,0,0
"11","19","2013",0,0,0
"11","20","2013",0,0,0
"11","21","2013",0,0,0
"11","22","2013",0,0,0.2
"11","23","2013",0,0,0
"11","24","2013",0,0,0
"11","25","2013",0,0,0.2
"11","26","2013",0,24.6,0.8
"11","27","2013",49.6,0,0
"11","28","2013",0.8,3.8,0.4
"11","29","2013",0,0,0
"11","30","2013",0,2.4,2.6
"12","01","2013",1.6,0,4.4
"12","02","2013",0,6.6,0
"12","03","2013",8.1,0,0
"12","04","2013",0,0,3.2
"12","05","2013",0,0,0.4
"12","06","2013",1.3,1,0
"12","07","2013",9.6,1.4,0
"12","08","2013",1.1,0,0
"12","09","2013",0.1,0,0
"12","10","2013",NA,0,0
"12","11","2013",NA,0,0
"12","12","2013",0,0,0
"12","13","2013",0,0,0
"12","14","2013",0,0,0
"12","15","2013",3.5,0,0
"12","16","2013",0,0,0
"12","17","2013",4,0,2.4
"12","18","2013",0.8,0.1,0.2
"12","19","2013",0,0,0
"12","20","2013",0,0,0
"12","21","2013",0,0,0
"12","22","2013",0,0,0
"12","23","2013",0,0,0
"12","24","2013",0,0,0
"12","25","2013",0.9,0,0
"12","26","2013",0,0,0
"12","27","2013",0,0,0
"12","28","2013",0,0,0
"12","29","2013",0,0,0
"12","30","2013",0,0,0
"12","31","2013",0,0,0
"01","01","2014",0,0,0
"01","02","2014",0,0,0
"01","03","2014",NA,0,0
"01","04","2014",0,0,0.4
"01","05","2014",0,0,4.4
"01","06","2014",0,0,0
"01","07","2014",43.3,9.4,0
"01","08","2014",0,0,0
"01","09","2014",0,0,0.2
"01","10","2014",0,0,0
"01","11","2014",0,0,0
"01","12","2014",0,0,0
"01","13","2014",0,0,0
"01","14","2014",0,0,0
"01","15","2014",0,0,0
"01","16","2014",0,0,0
"01","17","2014",0,0,0
"01","18","2014",0,0,0
"01","19","2014",0,0,0
"01","20","2014",0,0,0
"01","21","2014",0,0,0
"01","22","2014",0,0,0
"01","23","2014",0,0,0
"01","24","2014",0,0,0
"01","25","2014",0,0,0
"01","26","2014",0,0,0
"01","27","2014",0,0,0
"01","28","2014",0,0,0
"01","29","2014",0,0,0
"01","30","2014",NA,0,0
"01","31","2014",NA,NA,0
"02","01","2014",NA,0,0
"02","02","2014",NA,0,0
"02","03","2014",NA,0,0
"02","04","2014",NA,0,0
"02","05","2014",NA,0,0
"02","06","2014",NA,0,0
"02","07","2014",NA,0,0
"02","08","2014",NA,0,0
"02","09","2014",NA,0,0
"02","10","2014",0,0,NA
"02","11","2014",0,0,NA
"02","12","2014",0,0,NA
"02","13","2014",0,0,NA
"02","14","2014",0,0.2,NA
"02","15","2014",0,0,NA
"02","16","2014",0,0,NA
"02","17","2014",0,0,NA
"02","18","2014",0,0,NA
"02","19","2014",0,0,NA
"02","20","2014",0,0,NA
"02","21","2014",0,0,NA
"02","22","2014",0,0,NA
"02","23","2014",0,0,NA
"02","24","2014",NA,0,NA
"02","25","2014",NA,0,NA
"02","26","2014",0,0,NA
"02","27","2014",NA,0,NA
"02","28","2014",NA,3.9,NA
"03","01","2014",NA,0.5,NA
"03","02","2014",0,0,NA
"03","03","2014",0,0,NA
"03","04","2014",NA,0,NA
"03","05","2014",NA,0,NA
"03","06","2014",0,0,NA
"03","07","2014",0,0,NA
"03","08","2014",0,0,NA
"03","09","2014",0,0,NA
"03","10","2014",0,0,NA
"03","11","2014",0,0,NA
"03","12","2014",0,0,NA
"03","13","2014",0,0,NA
"03","14","2014",0,0,NA
"03","15","2014",0,0,NA
"03","16","2014",0,0,NA
"03","17","2014",0,0,NA
"03","18","2014",0,0,NA
"03","19","2014",NA,0,NA
"03","20","2014",NA,0.1,NA
"03","21","2014",NA,0,NA
"03","22","2014",NA,0,NA
"03","23","2014",NA,0,NA
"03","24","2014",NA,0,NA
"03","25","2014",NA,0,NA
"03","26","2014",NA,0,NA
"03","27","2014",NA,0,NA
"03","28","2014",NA,0,NA
"03","29","2014",NA,0,NA
"03","30","2014",NA,0,NA
